SYMBOL	RET	PARAMS	RET_LAYOUT	PARAM_LAYOUTS	TYPE	METHOD	THROWS	BUILT	FILE
wkj_dom_HTMLTextAreaElement_getSelectionStart	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	HTMLTextAreaElement	getSelectionStart	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setSelectionStart	void	int64_t peer, int32_t value	void	JAVA_LONG,JAVA_INT	HTMLTextAreaElement	setSelectionStart	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_getSelectionEnd	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	HTMLTextAreaElement	getSelectionEnd	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setSelectionEnd	void	int64_t peer, int32_t value	void	JAVA_LONG,JAVA_INT	HTMLTextAreaElement	setSelectionEnd	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_getSelectionDirection	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLTextAreaElement	getSelectionDirection	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setSelectionDirection	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLTextAreaElement	setSelectionDirection	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_getAccessKey	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLTextAreaElement	getAccessKey	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setAccessKey	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLTextAreaElement	setAccessKey	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_getAutocomplete	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLTextAreaElement	getAutocomplete	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_checkValidity	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	HTMLTextAreaElement	checkValidity	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setCustomValidity	void	int64_t peer, const uint16_t* error, int32_t error_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLTextAreaElement	setCustomValidity	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_select	void	int64_t peer	void	JAVA_LONG	HTMLTextAreaElement	select	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setRangeText	void	int64_t peer, const uint16_t* replacement, int32_t replacement_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLTextAreaElement	setRangeText	THROWS	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setRangeTextEx	void	int64_t peer, const uint16_t* replacement, int32_t replacement_length, int32_t start, int32_t end, const uint16_t* selectionMode, int32_t selectionMode_length	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT,ADDRESS,JAVA_INT	HTMLTextAreaElement	setRangeTextEx	THROWS	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTextAreaElement_setSelectionRange	void	int64_t peer, int32_t start, int32_t end, const uint16_t* direction, int32_t direction_length	void	JAVA_LONG,JAVA_INT,JAVA_INT,ADDRESS,JAVA_INT	HTMLTextAreaElement	setSelectionRange	-	1	JavaHTMLTextAreaElement.cpp
wkj_dom_HTMLTitleElement_getText	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLTitleElement	getText	-	1	JavaHTMLTitleElement.cpp
wkj_dom_HTMLTitleElement_setText	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLTitleElement	setText	-	1	JavaHTMLTitleElement.cpp
wkj_dom_HTMLUListElement_getCompact	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	HTMLUListElement	getCompact	-	1	JavaHTMLUListElement.cpp
wkj_dom_HTMLUListElement_setCompact	void	int64_t peer, int32_t value	void	JAVA_LONG,JAVA_INT	HTMLUListElement	setCompact	-	1	JavaHTMLUListElement.cpp
wkj_dom_HTMLUListElement_getType	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLUListElement	getType	-	1	JavaHTMLUListElement.cpp
wkj_dom_HTMLUListElement_setType	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLUListElement	setType	-	1	JavaHTMLUListElement.cpp
wkj_dom_KeyboardEvent_getKeyIdentifier	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	KeyboardEvent	getKeyIdentifier	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getLocation	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getLocation	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getKeyLocation	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getKeyLocation	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getCtrlKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getCtrlKey	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getShiftKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getShiftKey	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getAltKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getAltKey	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getMetaKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getMetaKey	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getKeyCode	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getKeyCode	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getCharCode	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	KeyboardEvent	getCharCode	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_getModifierState	int32_t	int64_t peer, const uint16_t* keyIdentifierArg, int32_t keyIdentifierArg_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT	KeyboardEvent	getModifierState	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_initKeyboardEvent	void	int64_t peer, const uint16_t* type, int32_t type_length, int32_t canBubble, int32_t cancelable, int64_t view, const uint16_t* keyIdentifier, int32_t keyIdentifier_length, int32_t location, int32_t ctrlKey, int32_t altKey, int32_t shiftKey, int32_t metaKey	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT	KeyboardEvent	initKeyboardEvent	-	1	JavaKeyboardEvent.cpp
wkj_dom_KeyboardEvent_initKeyboardEventEx	void	int64_t peer, const uint16_t* type, int32_t type_length, int32_t canBubble, int32_t cancelable, int64_t view, const uint16_t* keyIdentifier, int32_t keyIdentifier_length, int32_t location, int32_t ctrlKey, int32_t altKey, int32_t shiftKey, int32_t metaKey	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT	KeyboardEvent	initKeyboardEventEx	-	1	JavaKeyboardEvent.cpp
wkj_dom_MediaList_dispose	void	int64_t peer	void	JAVA_LONG	MediaList	dispose	-	1	JavaMediaList.cpp
wkj_dom_MediaList_getMediaText	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	MediaList	getMediaText	-	1	JavaMediaList.cpp
wkj_dom_MediaList_setMediaText	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	MediaList	setMediaText	-	1	JavaMediaList.cpp
wkj_dom_MediaList_getLength	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MediaList	getLength	-	1	JavaMediaList.cpp
wkj_dom_MediaList_item	int32_t	int64_t peer, int32_t index, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS	MediaList	item	-	1	JavaMediaList.cpp
wkj_dom_MediaList_deleteMedium	void	int64_t peer, const uint16_t* oldMedium, int32_t oldMedium_length	void	JAVA_LONG,ADDRESS,JAVA_INT	MediaList	deleteMedium	THROWS	1	JavaMediaList.cpp
wkj_dom_MediaList_appendMedium	void	int64_t peer, const uint16_t* newMedium, int32_t newMedium_length	void	JAVA_LONG,ADDRESS,JAVA_INT	MediaList	appendMedium	-	1	JavaMediaList.cpp
wkj_dom_MouseEvent_getScreenX	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getScreenX	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getScreenY	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getScreenY	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getClientX	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getClientX	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getClientY	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getClientY	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getCtrlKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getCtrlKey	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getShiftKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getShiftKey	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getAltKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getAltKey	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getMetaKey	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getMetaKey	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getButton	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getButton	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getRelatedTarget	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	MouseEvent	getRelatedTarget	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getOffsetX	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getOffsetX	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getOffsetY	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	MouseEvent	getOffsetY	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getFromElement	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	MouseEvent	getFromElement	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_getToElement	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	MouseEvent	getToElement	-	1	JavaMouseEvent.cpp
wkj_dom_MouseEvent_initMouseEvent	void	int64_t peer, const uint16_t* type, int32_t type_length, int32_t canBubble, int32_t cancelable, int64_t view, int32_t detail, int32_t screenX, int32_t screenY, int32_t clientX, int32_t clientY, int32_t ctrlKey, int32_t altKey, int32_t shiftKey, int32_t metaKey, int16_t button, int64_t relatedTarget	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_LONG,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_SHORT,JAVA_LONG	MouseEvent	initMouseEvent	-	1	JavaMouseEvent.cpp
wkj_dom_MutationEvent_getRelatedNode	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	MutationEvent	getRelatedNode	-	1	JavaMutationEvent.cpp
wkj_dom_MutationEvent_getPrevValue	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	MutationEvent	getPrevValue	-	1	JavaMutationEvent.cpp
wkj_dom_MutationEvent_getNewValue	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	MutationEvent	getNewValue	-	1	JavaMutationEvent.cpp
wkj_dom_MutationEvent_getAttrName	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	MutationEvent	getAttrName	-	1	JavaMutationEvent.cpp
wkj_dom_MutationEvent_getAttrChange	int16_t	int64_t peer	JAVA_SHORT	JAVA_LONG	MutationEvent	getAttrChange	-	1	JavaMutationEvent.cpp
wkj_dom_MutationEvent_initMutationEvent	void	int64_t peer, const uint16_t* type, int32_t type_length, int32_t canBubble, int32_t cancelable, int64_t relatedNode, const uint16_t* prevValue, int32_t prevValue_length, const uint16_t* newValue, int32_t newValue_length, const uint16_t* attrName, int32_t attrName_length, int16_t attrChange	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT,JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,JAVA_SHORT	MutationEvent	initMutationEvent	-	1	JavaMutationEvent.cpp
wkj_dom_NamedNodeMap_dispose	void	int64_t peer	void	JAVA_LONG	NamedNodeMap	dispose	-	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_getLength	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	NamedNodeMap	getLength	-	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_getNamedItem	int64_t	int64_t peer, const uint16_t* name, int32_t name_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	NamedNodeMap	getNamedItem	-	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_setNamedItem	int64_t	int64_t peer, int64_t node	JAVA_LONG	JAVA_LONG,JAVA_LONG	NamedNodeMap	setNamedItem	THROWS	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_removeNamedItem	int64_t	int64_t peer, const uint16_t* name, int32_t name_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	NamedNodeMap	removeNamedItem	THROWS	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_item	int64_t	int64_t peer, int32_t index	JAVA_LONG	JAVA_LONG,JAVA_INT	NamedNodeMap	item	-	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_getNamedItemNS	int64_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* localName, int32_t localName_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	NamedNodeMap	getNamedItemNS	-	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_setNamedItemNS	int64_t	int64_t peer, int64_t node	JAVA_LONG	JAVA_LONG,JAVA_LONG	NamedNodeMap	setNamedItemNS	-	1	JavaNamedNodeMap.cpp
wkj_dom_NamedNodeMap_removeNamedItemNS	int64_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* localName, int32_t localName_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	NamedNodeMap	removeNamedItemNS	THROWS	1	JavaNamedNodeMap.cpp
wkj_dom_Node_dispose	void	int64_t peer	void	JAVA_LONG	Node	dispose	-	1	JavaNode.cpp
wkj_dom_Node_getNodeName	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Node	getNodeName	-	1	JavaNode.cpp
wkj_dom_Node_getNodeValue	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Node	getNodeValue	-	1	JavaNode.cpp
wkj_dom_Node_setNodeValue	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	Node	setNodeValue	-	1	JavaNode.cpp
wkj_dom_Node_getNodeType	int16_t	int64_t peer	JAVA_SHORT	JAVA_LONG	Node	getNodeType	-	1	JavaNode.cpp
wkj_dom_Node_getParentNode	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getParentNode	-	1	JavaNode.cpp
wkj_dom_Node_getChildNodes	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getChildNodes	-	1	JavaNode.cpp
wkj_dom_Node_getFirstChild	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getFirstChild	-	1	JavaNode.cpp
wkj_dom_Node_getLastChild	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getLastChild	-	1	JavaNode.cpp
wkj_dom_Node_getPreviousSibling	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getPreviousSibling	-	1	JavaNode.cpp
wkj_dom_Node_getNextSibling	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getNextSibling	-	1	JavaNode.cpp
wkj_dom_Node_getOwnerDocument	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getOwnerDocument	-	1	JavaNode.cpp
wkj_dom_Node_getNamespaceURI	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Node	getNamespaceURI	-	1	JavaNode.cpp
wkj_dom_Node_getPrefix	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Node	getPrefix	-	1	JavaNode.cpp
wkj_dom_Node_setPrefix	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	Node	setPrefix	-	1	JavaNode.cpp
wkj_dom_Node_getLocalName	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Node	getLocalName	-	1	JavaNode.cpp
wkj_dom_Node_getAttributes	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getAttributes	-	1	JavaNode.cpp
wkj_dom_Node_getBaseURI	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Node	getBaseURI	-	1	JavaNode.cpp
wkj_dom_Node_getTextContent	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Node	getTextContent	-	1	JavaNode.cpp
wkj_dom_Node_setTextContent	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	Node	setTextContent	-	1	JavaNode.cpp
wkj_dom_Node_getParentElement	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Node	getParentElement	-	1	JavaNode.cpp
wkj_dom_Node_insertBefore	int64_t	int64_t peer, int64_t newChild, int64_t refChild	JAVA_LONG	JAVA_LONG,JAVA_LONG,JAVA_LONG	Node	insertBefore	THROWS	1	JavaNode.cpp
wkj_dom_Node_replaceChild	int64_t	int64_t peer, int64_t newChild, int64_t oldChild	JAVA_LONG	JAVA_LONG,JAVA_LONG,JAVA_LONG	Node	replaceChild	THROWS	1	JavaNode.cpp
wkj_dom_Node_removeChild	int64_t	int64_t peer, int64_t oldChild	JAVA_LONG	JAVA_LONG,JAVA_LONG	Node	removeChild	THROWS	1	JavaNode.cpp
wkj_dom_Node_appendChild	int64_t	int64_t peer, int64_t newChild	JAVA_LONG	JAVA_LONG,JAVA_LONG	Node	appendChild	THROWS	1	JavaNode.cpp
wkj_dom_Node_hasChildNodes	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Node	hasChildNodes	-	1	JavaNode.cpp
wkj_dom_Node_cloneNode	int64_t	int64_t peer, int32_t deep	JAVA_LONG	JAVA_LONG,JAVA_INT	Node	cloneNode	THROWS	1	JavaNode.cpp
wkj_dom_Node_normalize	void	int64_t peer	void	JAVA_LONG	Node	normalize	-	1	JavaNode.cpp
wkj_dom_Node_hasAttributes	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Node	hasAttributes	-	1	JavaNode.cpp
wkj_dom_Node_isSameNode	int32_t	int64_t peer, int64_t other	JAVA_INT	JAVA_LONG,JAVA_LONG	Node	isSameNode	-	1	JavaNode.cpp
wkj_dom_Node_isEqualNode	int32_t	int64_t peer, int64_t other	JAVA_INT	JAVA_LONG,JAVA_LONG	Node	isEqualNode	-	1	JavaNode.cpp
wkj_dom_Node_lookupPrefix	int32_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS	Node	lookupPrefix	-	1	JavaNode.cpp
wkj_dom_Node_isDefaultNamespace	int32_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT	Node	isDefaultNamespace	-	1	JavaNode.cpp
wkj_dom_Node_lookupNamespaceURI	int32_t	int64_t peer, const uint16_t* prefix, int32_t prefix_length, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS	Node	lookupNamespaceURI	-	1	JavaNode.cpp
wkj_dom_Node_compareDocumentPosition	int16_t	int64_t peer, int64_t other	JAVA_SHORT	JAVA_LONG,JAVA_LONG	Node	compareDocumentPosition	-	1	JavaNode.cpp
wkj_dom_Node_contains	int32_t	int64_t peer, int64_t other	JAVA_INT	JAVA_LONG,JAVA_LONG	Node	contains	-	1	JavaNode.cpp
wkj_dom_Node_addEventListener	void	int64_t peer, const uint16_t* type, int32_t type_length, int64_t listener, int32_t useCapture	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_LONG,JAVA_INT	Node	addEventListener	-	1	JavaNode.cpp
wkj_dom_Node_removeEventListener	void	int64_t peer, const uint16_t* type, int32_t type_length, int64_t listener, int32_t useCapture	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_LONG,JAVA_INT	Node	removeEventListener	-	1	JavaNode.cpp
wkj_dom_Node_dispatchEvent	int32_t	int64_t peer, int64_t event	JAVA_INT	JAVA_LONG,JAVA_LONG	Node	dispatchEvent	THROWS	1	JavaNode.cpp
wkj_dom_NodeFilter_dispose	void	int64_t peer	void	JAVA_LONG	NodeFilter	dispose	-	1	JavaNodeFilter.cpp
wkj_dom_NodeFilter_acceptNode	int16_t	int64_t peer, int64_t n	JAVA_SHORT	JAVA_LONG,JAVA_LONG	NodeFilter	acceptNode	THROWS	1	JavaNodeFilter.cpp
wkj_dom_NodeIterator_dispose	void	int64_t peer	void	JAVA_LONG	NodeIterator	dispose	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_getRoot	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	NodeIterator	getRoot	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_getWhatToShow	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	NodeIterator	getWhatToShow	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_getFilter	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	NodeIterator	getFilter	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_getExpandEntityReferences	int32_t	int64_t arg0	JAVA_INT	JAVA_LONG	NodeIterator	getExpandEntityReferences	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_getReferenceNode	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	NodeIterator	getReferenceNode	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_getPointerBeforeReferenceNode	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	NodeIterator	getPointerBeforeReferenceNode	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_nextNode	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	NodeIterator	nextNode	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_previousNode	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	NodeIterator	previousNode	-	1	JavaNodeIterator.cpp
wkj_dom_NodeIterator_detach	void	int64_t peer	void	JAVA_LONG	NodeIterator	detach	-	1	JavaNodeIterator.cpp
wkj_dom_NodeList_dispose	void	int64_t peer	void	JAVA_LONG	NodeList	dispose	-	1	JavaNodeList.cpp
wkj_dom_NodeList_getLength	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	NodeList	getLength	-	1	JavaNodeList.cpp
wkj_dom_NodeList_item	int64_t	int64_t peer, int32_t index	JAVA_LONG	JAVA_LONG,JAVA_INT	NodeList	item	-	1	JavaNodeList.cpp
wkj_dom_ProcessingInstruction_getTarget	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	ProcessingInstruction	getTarget	-	1	JavaProcessingInstruction.cpp
wkj_dom_ProcessingInstruction_getSheet	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	ProcessingInstruction	getSheet	-	1	JavaProcessingInstruction.cpp
wkj_dom_RGBColor_dispose	void	int64_t peer	void	JAVA_LONG	RGBColor	dispose	-	1	JavaRGBColor.cpp
wkj_dom_RGBColor_getRed	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	RGBColor	getRed	-	1	JavaRGBColor.cpp
wkj_dom_RGBColor_getGreen	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	RGBColor	getGreen	-	1	JavaRGBColor.cpp
wkj_dom_RGBColor_getBlue	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	RGBColor	getBlue	-	1	JavaRGBColor.cpp
wkj_dom_RGBColor_getAlpha	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	RGBColor	getAlpha	-	1	JavaRGBColor.cpp
wkj_dom_Range_dispose	void	int64_t peer	void	JAVA_LONG	Range	dispose	-	1	JavaRange.cpp
wkj_dom_Range_getStartContainer	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Range	getStartContainer	-	1	JavaRange.cpp
wkj_dom_Range_getStartOffset	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Range	getStartOffset	-	1	JavaRange.cpp
wkj_dom_Range_getEndContainer	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Range	getEndContainer	-	1	JavaRange.cpp
